user_id,dimension,dimension_rank,clean_var,noisy_var,delta_var,delta_log_ratio
142,2,0,0.0785619243979454,0.08863452821969986,0.010072603821754456,0.12063431739807129
142,11,1,0.08366061747074127,0.08273384720087051,-0.0009267702698707581,-0.011139392852783203
142,31,2,0.08659682422876358,0.0788961872458458,-0.007700636982917786,-0.09313011169433594
142,13,3,0.07783790677785873,0.07846686244010925,0.0006289556622505188,0.008047819137573242
142,18,4,0.07916942238807678,0.08568348735570908,0.006514064967632294,0.0790700912475586
142,5,5,0.07826150208711624,0.093938447535038,0.015676945447921753,0.18258404731750488
142,3,6,0.07811326533555984,0.08305511623620987,0.004941850900650024,0.06134462356567383
142,63,7,0.07870961725711823,0.07852403819561005,-0.0001855790615081787,-0.0023603439331054688
142,46,8,0.07855460792779922,0.078413225710392,-0.00014138221740722656,-0.0018014907836914062
142,23,9,0.07750535756349564,0.0796642079949379,0.0021588504314422607,0.02747344970703125
142,62,10,0.07846599072217941,0.07984763383865356,0.0013816431164741516,0.017454862594604492
142,26,11,0.0804952085018158,0.07898256182670593,-0.0015126466751098633,-0.018970489501953125
142,24,12,0.08565694838762283,0.08087312430143356,-0.00478382408618927,-0.05746889114379883
142,20,13,0.08459057658910751,0.07884277403354645,-0.005747802555561066,-0.07036733627319336
142,25,14,0.07894282788038254,0.07950648665428162,0.0005636587738990784,0.0071146488189697266
142,22,15,0.07868277281522751,0.07907843589782715,0.0003956630825996399,0.005015850067138672
142,7,16,0.07829713821411133,0.07919427752494812,0.000897139310836792,0.011393070220947266
142,60,17,0.08249452710151672,0.08155597746372223,-0.0009385496377944946,-0.011442422866821289
142,6,18,0.07731834053993225,0.0966554805636406,0.019337140023708344,0.2232215404510498
142,41,19,0.07822687178850174,0.07867762446403503,0.0004507526755332947,0.005745410919189453
142,8,20,0.07784047722816467,0.07832157611846924,0.00048109889030456543,0.00616145133972168
142,52,21,0.0777205377817154,0.08832644671201706,0.010605908930301666,0.12791991233825684
142,37,22,0.0778685137629509,0.07882171869277954,0.0009532049298286438,0.012166976928710938
142,15,23,0.07912841439247131,0.0793963149189949,0.0002679005265235901,0.0033800601959228516
142,30,24,0.07693183422088623,0.08240026980638504,0.00546843558549881,0.06866884231567383
142,58,25,0.0780060738325119,0.07908119261264801,0.0010751187801361084,0.01368856430053711
142,42,26,0.07788024842739105,0.07828422635793686,0.0004039779305458069,0.005173921585083008
142,45,27,0.08430210500955582,0.07875221222639084,-0.005549892783164978,-0.0681004524230957
142,28,28,0.07790342718362808,0.07856549322605133,0.0006620660424232483,0.008462667465209961
142,38,29,0.09768469631671906,0.07959459722042084,-0.018090099096298218,-0.20479869842529297
142,43,30,0.077995166182518,0.0808810293674469,0.002885863184928894,0.03633236885070801
142,57,31,0.07933498919010162,0.07833664864301682,-0.0009983405470848083,-0.012663841247558594
142,33,32,0.0828060656785965,0.08718977123498917,0.00438370555639267,0.05158567428588867
142,14,33,0.07864023000001907,0.07995882630348206,0.0013185963034629822,0.016628503799438477
142,34,34,0.08142989128828049,0.08198118209838867,0.0005512908101081848,0.006747245788574219
142,21,35,0.07800409197807312,0.07932256162166595,0.0013184696435928345,0.016761302947998047
142,50,36,0.07804195582866669,0.0796968936920166,0.0016549378633499146,0.02098393440246582
142,59,37,0.08014581352472305,0.07874630391597748,-0.001399509608745575,-0.01761627197265625
142,61,38,0.07880792766809464,0.0824495479464531,0.0036416202783584595,0.045172929763793945
142,40,39,0.07984165847301483,0.08402571082115173,0.004184052348136902,0.05107760429382324
142,51,40,0.07663369923830032,0.07610656321048737,-0.0005271360278129578,-0.006902456283569336
142,16,41,0.07920999825000763,0.08046501874923706,0.0012550204992294312,0.015720129013061523
142,56,42,0.07796069234609604,0.07927534729242325,0.0013146549463272095,0.016722440719604492
142,44,43,0.0799432098865509,0.078751340508461,-0.0011918693780899048,-0.015021324157714844
142,29,44,0.08477964252233505,0.07988721132278442,-0.004892431199550629,-0.059439659118652344
142,49,45,0.08531679213047028,0.07882778346538544,-0.006489008665084839,-0.07910561561584473
142,48,46,0.07855749130249023,0.07915946841239929,0.0006019771099090576,0.007633686065673828
142,53,47,0.08038824796676636,0.0790497213602066,-0.0013385266065597534,-0.01679086685180664
142,36,48,0.07782234251499176,0.07958082854747772,0.001758486032485962,0.022344589233398438
142,47,49,0.07775530964136124,0.08121348917484283,0.003458179533481598,0.04351449012756348
142,9,50,0.08015809953212738,0.09272216260433197,0.01256406307220459,0.14560651779174805
142,39,51,0.08202764391899109,0.07773523032665253,-0.004292413592338562,-0.05374765396118164
142,0,52,0.0815635696053505,0.08060342073440552,-0.0009601488709449768,-0.011841773986816406
142,4,53,0.07853902131319046,0.08054925501346588,0.002010233700275421,0.02527332305908203
142,55,54,0.07809511572122574,0.07816015183925629,6.50361180305481e-05,0.0008325576782226562
142,17,55,0.07934517413377762,0.08240269124507904,0.003057517111301422,0.037810564041137695
142,10,56,0.07793840765953064,0.07866903394460678,0.0007306262850761414,0.00933074951171875
142,27,57,0.07845479249954224,0.08098302781581879,0.0025282353162765503,0.03171706199645996
142,1,58,0.08010842651128769,0.08228198438882828,0.0021735578775405884,0.026771068572998047
142,32,59,0.07772810012102127,0.08370344340801239,0.005975343286991119,0.07406330108642578
142,35,60,0.0778154656291008,0.0788363516330719,0.0010208860039710999,0.01303410530090332
142,19,61,0.07833456248044968,0.08653729408979416,0.008202731609344482,0.09958648681640625
142,54,62,0.08018789440393448,0.07711715996265411,-0.003070734441280365,-0.0390467643737793
142,12,63,0.07756610959768295,0.07862479239702225,0.0010586827993392944,0.013556480407714844
5058,2,0,0.07783272862434387,0.09186511486768723,0.014032386243343353,0.16575932502746582
5058,11,1,0.07831590622663498,0.08722250908613205,0.00890660285949707,0.1077115535736084
5058,31,2,0.07760511338710785,0.07882484048604965,0.001219727098941803,0.015594959259033203
5058,13,3,0.07720248401165009,0.0826612263917923,0.005458742380142212,0.06831908226013184
5058,18,4,0.08028685301542282,0.0863061174750328,0.006019264459609985,0.07229447364807129
5058,5,5,0.07895632088184357,0.08738955110311508,0.008433230221271515,0.10148096084594727
5058,3,6,0.07970088720321655,0.07822415977716446,-0.0014767274260520935,-0.018702268600463867
5058,63,7,0.07746508717536926,0.07922794669866562,0.0017628595232963562,0.022501707077026367
5058,46,8,0.08088123053312302,0.08390803635120392,0.003026805818080902,0.03673958778381348
5058,23,9,0.0761495903134346,0.07736530154943466,0.001215711236000061,0.015838623046875
5058,62,10,0.07706823945045471,0.07928845286369324,0.0022202134132385254,0.02840137481689453
5058,26,11,0.07851416617631912,0.07774210721254349,-0.0007720589637756348,-0.009881973266601562
5058,24,12,0.07981784641742706,0.07808630168437958,-0.0017315447330474854,-0.021932363510131836
5058,20,13,0.07843244820833206,0.07906389981508255,0.0006314516067504883,0.00801849365234375
5058,25,14,0.07823953777551651,0.08161304146051407,0.0033735036849975586,0.04221391677856445
5058,22,15,0.07703424245119095,0.07724197953939438,0.00020773708820343018,0.0026929378509521484
5058,7,16,0.07758426666259766,0.07928311079740524,0.0016988441348075867,0.021660327911376953
5058,60,17,0.07701939344406128,0.08071820437908173,0.0036988109350204468,0.04690694808959961
5058,6,18,0.0761193037033081,0.09739398211240768,0.02127467840909958,0.24646234512329102
5058,41,19,0.08021040260791779,0.07829659432172775,-0.001913808286190033,-0.024149179458618164
5058,8,20,0.07694090157747269,0.07743997126817703,0.0004990696907043457,0.006465435028076172
5058,52,21,0.08114660531282425,0.07709807902574539,-0.004048526287078857,-0.05117917060852051
5058,37,22,0.07711868733167648,0.07788726687431335,0.0007685795426368713,0.00991678237915039
5058,15,23,0.07716295123100281,0.07807514071464539,0.0009121894836425781,0.011752128601074219
5058,30,24,0.07526722550392151,0.08346008509397507,0.008192859590053558,0.10332369804382324
5058,58,25,0.07994319498538971,0.07811479270458221,-0.0018284022808074951,-0.02313685417175293
5058,42,26,0.0886581689119339,0.07688357681035995,-0.011774592101573944,-0.14249587059020996
5058,45,27,0.07835506647825241,0.07971948385238647,0.0013644173741340637,0.017263412475585938
5058,28,28,0.07827983796596527,0.07928292453289032,0.0010030865669250488,0.012732744216918945
5058,38,29,0.07760774344205856,0.0826515257358551,0.005043782293796539,0.06296586990356445
5058,43,30,0.07762438803911209,0.07943095266819,0.0018065646290779114,0.023006439208984375
5058,57,31,0.07758305221796036,0.08318386971950531,0.005600817501544952,0.06970429420471191
5058,33,32,0.07870091497898102,0.07782216370105743,-0.000878751277923584,-0.011228561401367188
5058,14,33,0.07663647085428238,0.07860759645700455,0.001971125602722168,0.02539515495300293
5058,34,34,0.07758240401744843,0.07761308550834656,3.0681490898132324e-05,0.0003952980041503906
5058,21,35,0.0779431164264679,0.07782863080501556,-0.00011448562145233154,-0.0014700889587402344
5058,50,36,0.07701916247606277,0.08298061043024063,0.0059614479541778564,0.07455253601074219
5058,59,37,0.0769425630569458,0.07776401937007904,0.0008214563131332397,0.010619640350341797
5058,61,38,0.07691329717636108,0.08667530864477158,0.009762011468410492,0.11949038505554199
5058,40,39,0.07625297456979752,0.07771571725606918,0.0014627426862716675,0.019001007080078125
5058,51,40,0.07675150781869888,0.07601869851350784,-0.00073280930519104,-0.009593725204467773
5058,16,41,0.07744226604700089,0.07999233901500702,0.002550072968006134,0.03239798545837402
5058,56,42,0.0802023857831955,0.07862892001867294,-0.0015734657645225525,-0.01981377601623535
5058,44,43,0.07719985395669937,0.07779465615749359,0.00059480220079422,0.0076751708984375
5058,29,44,0.08625340461730957,0.07963763922452927,-0.006615765392780304,-0.0798027515411377
5058,49,45,0.07756728678941727,0.07833750545978546,0.0007702186703681946,0.009880781173706055
5058,48,46,0.0784357562661171,0.07821991294622421,-0.0002158433198928833,-0.0027556419372558594
5058,53,47,0.07843014597892761,0.07818538695573807,-0.0002447590231895447,-0.003125429153442383
5058,36,48,0.07736843079328537,0.07800900936126709,0.00064057856798172,0.008245468139648438
5058,47,49,0.09026005864143372,0.08225316554307938,-0.00800689309835434,-0.09289312362670898
5058,9,50,0.07678405940532684,0.07470914721488953,-0.002074912190437317,-0.027394533157348633
5058,39,51,0.08741592615842819,0.07771442085504532,-0.009701505303382874,-0.11763668060302734
5058,0,52,0.07892131805419922,0.08161668479442596,0.0026953667402267456,0.033582448959350586
5058,4,53,0.08597593754529953,0.07740383595228195,-0.008572101593017578,-0.10503101348876953
5058,55,54,0.07909062504768372,0.07721936702728271,-0.001871258020401001,-0.02394413948059082
5058,17,55,0.08002019673585892,0.0780443400144577,-0.0019758567214012146,-0.025002002716064453
5058,10,56,0.07866686582565308,0.07813967764377594,-0.0005271881818771362,-0.006724119186401367
5058,27,57,0.08002962172031403,0.07884988933801651,-0.0011797323822975159,-0.014850854873657227
5058,1,58,0.07936221361160278,0.07814501971006393,-0.0012171939015388489,-0.015456199645996094
5058,32,59,0.07945109158754349,0.08304115384817123,0.0035900622606277466,0.044194698333740234
5058,35,60,0.08171280473470688,0.08301332592964172,0.001300521194934845,0.015790224075317383
5058,19,61,0.07640324532985687,0.07957787811756134,0.0031746327877044678,0.0407109260559082
5058,54,62,0.0767400786280632,0.08258318156003952,0.005843102931976318,0.07338190078735352
5058,12,63,0.09084007143974304,0.07834229618310928,-0.012497775256633759,-0.14801287651062012
13234,2,0,0.08168953657150269,0.08291524648666382,0.0012257099151611328,0.014893054962158203
13234,11,1,0.07588960975408554,0.07876210659742355,0.0028724968433380127,0.03715229034423828
13234,31,2,0.07929985970258713,0.0898783802986145,0.010578520596027374,0.12522101402282715
13234,13,3,0.0764307752251625,0.08403868973255157,0.007607914507389069,0.09489178657531738
13234,18,4,0.08234824240207672,0.07954511046409607,-0.002803131937980652,-0.03463292121887207
13234,5,5,0.07742789387702942,0.07811670005321503,0.0006888061761856079,0.008856773376464844
13234,3,6,0.07648511230945587,0.07768061012029648,0.0011954978108406067,0.015509605407714844
13234,63,7,0.0770808681845665,0.08025393635034561,0.0031730681657791138,0.04034066200256348
13234,46,8,0.09015388786792755,0.0814155712723732,-0.008738316595554352,-0.10195159912109375
13234,23,9,0.07663821429014206,0.07841254770755768,0.001774333417415619,0.02288818359375
13234,62,10,0.07674255967140198,0.07888045907020569,0.002137899398803711,0.027477025985717773
13234,26,11,0.08399420231580734,0.08366578072309494,-0.00032842159271240234,-0.003917694091796875
13234,24,12,0.07602164149284363,0.07862834632396698,0.002606704831123352,0.03371405601501465
13234,20,13,0.07731154561042786,0.09082763642072678,0.01351609081029892,0.16112041473388672
13234,25,14,0.07785408943891525,0.0785784050822258,0.0007243156433105469,0.00926065444946289
13234,22,15,0.07802583277225494,0.0796104222536087,0.0015845894813537598,0.02010512351989746
13234,7,16,0.08013281971216202,0.0790054202079773,-0.001127399504184723,-0.014168977737426758
13234,60,17,0.07735899835824966,0.07918001711368561,0.0018210187554359436,0.023267269134521484
13234,6,18,0.08095861226320267,0.07738269120454788,-0.003575921058654785,-0.04517483711242676
13234,41,19,0.07742049545049667,0.07769691944122314,0.00027642399072647095,0.0035638809204101562
13234,8,20,0.07729588449001312,0.0805778056383133,0.003281921148300171,0.041582584381103516
13234,52,21,0.07547719776630402,0.07799111306667328,0.0025139153003692627,0.032764434814453125
13234,37,22,0.07959895581007004,0.08061566948890686,0.0010167136788368225,0.012691974639892578
13234,15,23,0.0823182687163353,0.07914310693740845,-0.0031751617789268494,-0.03933525085449219
13234,30,24,0.09055822342634201,0.08095945417881012,-0.009598769247531891,-0.1120445728302002
13234,58,25,0.08052276074886322,0.0784153863787651,-0.002107374370098114,-0.026519775390625
13234,42,26,0.07646074891090393,0.07878706604242325,0.0023263171315193176,0.02997136116027832
13234,45,27,0.07732030004262924,0.07815343141555786,0.0008331313729286194,0.010717391967773438
13234,28,28,0.07816293090581894,0.08233518898487091,0.0041722580790519714,0.05200314521789551
13234,38,29,0.07762438803911209,0.08084850013256073,0.003224112093448639,0.0406954288482666
13234,43,30,0.07736977934837341,0.07793839275836945,0.0005686134099960327,0.007322549819946289
13234,57,31,0.07679183036088943,0.08036725968122482,0.003575429320335388,0.045508623123168945
13234,33,32,0.07724776864051819,0.07828359305858612,0.0010358244180679321,0.013319969177246094
13234,14,33,0.08406176418066025,0.08006219565868378,-0.003999568521976471,-0.048748016357421875
13234,34,34,0.07892525941133499,0.08608512580394745,0.007159866392612457,0.08683538436889648
13234,21,35,0.07869452983140945,0.07876080274581909,6.627291440963745e-05,0.0008418560028076172
13234,50,36,0.07711958885192871,0.07981542497873306,0.002695836126804352,0.03435945510864258
